date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours,precipitation_probability_max,uv_index_max,apparent_temperature_mean,pressure_msl_mean,surface_pressure_mean,visibility_mean,city
2022-01-22,17.05,8.15,12.1875,38734.246,0.0,18.792551,36.36,0.0,0.0,4.95,9.861373,1010.4082,959.8278,24140.0,Jaipur
2022-01-23,17.55,7.0,11.683334,38798.074,0.0,12.496718,27.359999,0.0,0.0,4.9,9.309381,1014.23334,963.3713,24140.0,Jaipur
2022-01-24,17.85,6.2,11.412499,38863.812,0.0,14.264361,28.08,0.0,0.0,4.95,8.984784,1015.3709,964.4023,24140.0,Jaipur
2022-01-25,17.4,6.3,11.170833,38931.36,0.0,11.988594,26.64,0.0,0.0,5.0,8.575833,1016.58344,965.51263,24140.0,Jaipur
2022-01-26,18.05,5.95,11.343749,39000.605,0.0,9.0,19.44,0.0,0.0,5.1,8.949916,1017.94574,966.8354,24140.0,Jaipur
2022-01-27,19.45,5.4,11.860416,39071.453,0.0,10.446206,23.4,0.0,0.0,5.15,8.994767,1017.8542,966.8354,24140.0,Jaipur
2022-01-28,21.6,7.45,13.741665,39143.793,0.0,9.422101,22.319998,0.0,0.0,5.2,11.517693,1017.3792,966.70825,24140.0,Jaipur
2022-01-29,23.55,8.05,15.3625,39217.53,0.0,13.039754,28.08,0.0,0.0,5.25,12.531161,1013.37494,963.1739,24140.0,Jaipur
2022-01-30,24.3,9.05,16.322916,39292.574,0.0,11.966953,26.28,0.0,0.0,5.25,14.1109,1011.6418,961.6921,24140.0,Jaipur
2022-01-31,25.55,10.8,17.668749,39368.812,0.0,16.279802,31.68,0.0,0.0,5.25,15.748961,1011.25006,961.54224,24140.0,Jaipur
2022-02-01,23.15,9.3,15.702084,39446.16,0.0,11.27553,26.28,0.0,0.0,5.3,14.274643,1010.925,960.9079,24140.0,Jaipur
2022-02-02,20.95,10.3,15.364585,39524.516,0.1,28.73242,54.0,1.0,0.0,5.25,12.56113,1006.77496,956.9119,24140.0,Jaipur
2022-02-03,21.5,8.55,13.991666,39603.797,0.0,16.65754,33.48,0.0,0.0,5.3,10.972438,1010.25,959.9782,24140.0,Jaipur
2022-02-04,20.55,7.7,13.252083,39683.902,0.0,9.793059,18.0,0.0,0.0,5.45,11.0413475,1013.88336,963.305,24140.0,Jaipur
2022-02-05,22.25,7.0,14.033336,39764.742,0.0,11.384199,27.0,0.0,0.0,5.5,12.027211,1015.75,965.20746,24140.0,Jaipur
2022-02-06,24.65,9.3,16.456251,39846.24,0.0,10.883676,24.48,0.0,0.0,5.55,14.7346735,1014.8457,964.758,24140.0,Jaipur
2022-02-07,25.55,11.65,18.458332,39928.29,0.0,13.5515,26.64,0.0,0.0,5.55,16.984453,1012.92505,963.26874,24140.0,Jaipur
2022-02-08,22.75,12.65,16.691668,40010.816,0.7,15.542662,27.359999,5.0,0.0,5.55,15.416028,1014.21246,964.20465,23900.834,Jaipur
2022-02-09,22.9,9.45,15.472917,40093.734,0.0,10.739833,23.759998,0.0,0.0,5.6,13.3149185,1017.97076,967.56616,24140.0,Jaipur
2022-02-10,23.45,9.55,15.775001,40176.965,0.0,12.496718,28.44,0.0,0.0,5.65,13.140004,1017.23334,966.91583,24140.0,Jaipur
2022-02-11,23.95,8.3,15.531249,40260.465,0.0,9.19939,23.759998,0.0,0.0,5.7,12.986625,1015.6209,965.33795,24140.0,Jaipur
2022-02-12,23.85,9.85,16.393751,40344.938,0.0,10.829958,26.64,0.0,0.0,5.75,13.9544325,1013.4875,963.4583,24140.0,Jaipur
2022-02-13,25.0,10.45,17.091667,40430.6,0.0,11.792404,25.199999,0.0,0.0,5.75,14.512847,1013.11664,963.2214,24140.0,Jaipur
2022-02-14,25.5,10.7,17.779165,40517.363,0.0,13.527572,27.359999,0.0,0.0,5.8,15.242454,1013.05005,963.27264,24140.0,Jaipur
2022-02-15,26.9,11.35,18.591665,40605.14,0.0,14.007655,27.72,0.0,0.0,5.85,16.062534,1011.196,961.6429,24140.0,Jaipur
2022-02-16,26.75,11.65,19.216667,40693.832,0.0,13.849476,30.960001,0.0,0.0,5.95,16.692085,1010.67084,961.2476,24140.0,Jaipur
2022-02-17,25.9,11.5,19.306252,40783.37,0.0,18.681883,33.48,0.0,0.0,5.9,16.455692,1012.10834,962.63116,24140.0,Jaipur
2022-02-18,27.85,12.6,20.020834,40873.656,0.0,18.861387,36.719997,0.0,0.0,6.0,16.96052,1013.67914,964.2412,24140.0,Jaipur
2022-02-19,26.85,12.1,19.570831,40964.61,0.0,26.7565,51.48,0.0,0.0,6.0,15.685134,1009.95416,960.62354,24140.0,Jaipur
2022-02-20,27.95,12.75,19.93125,41056.152,0.0,14.021525,30.239998,0.0,0.0,6.05,17.13361,1008.66235,959.4527,24140.0,Jaipur
2022-02-21,29.65,12.6,20.7375,41148.195,0.0,21.316135,39.96,0.0,0.0,6.1,18.858856,1008.92914,959.8348,24140.0,Jaipur
2022-02-22,29.25,16.65,22.045832,41240.67,0.0,13.849477,25.199999,0.0,0.0,6.1,19.909391,1012.7376,963.6782,24140.0,Jaipur
2022-02-23,27.85,14.75,20.610416,41333.492,0.0,16.78156,32.399998,0.0,0.0,5.55,19.225649,1015.3125,965.8943,24140.0,Jaipur
2022-02-24,27.5,13.9,20.312502,41426.58,0.0,15.546833,33.839996,0.0,0.0,6.2,18.472124,1015.32086,965.8514,24140.0,Jaipur
2022-02-25,27.8,14.85,20.45,41519.86,0.0,16.215992,32.760002,0.0,0.0,6.15,18.769337,1014.73334,965.3184,24140.0,Jaipur
2022-02-26,26.65,13.85,19.620832,41613.254,0.0,16.299694,30.599998,0.0,0.0,6.3,17.907475,1017.2625,967.58685,24140.0,Jaipur
2022-02-27,26.7,11.55,18.6125,41706.69,0.0,12.24,21.599998,0.0,0.0,6.35,16.07693,1017.03754,967.2031,24140.0,Jaipur
2022-02-28,27.15,12.6,19.447916,41800.094,0.0,15.273505,27.0,0.0,0.0,6.35,17.344028,1016.61664,966.94165,24140.0,Jaipur
2022-03-01,28.35,13.35,20.920835,41893.39,0.0,15.94601,27.72,0.0,0.0,6.45,18.996904,1016.00006,966.5948,24140.0,Jaipur
2022-03-02,28.75,15.05,21.447916,41986.508,0.0,16.992609,33.12,0.0,0.0,6.5,19.433023,1015.0708,965.80023,24140.0,Jaipur
2022-03-03,28.05,15.0,20.86875,42079.41,0.0,16.516901,30.599998,0.0,0.0,6.55,18.8641,1016.5457,967.1099,24140.0,Jaipur
2022-03-04,29.05,13.45,20.883333,42172.76,0.0,12.959999,29.519999,0.0,0.0,6.6,18.957514,1015.30426,965.92596,24140.0,Jaipur
2022-03-05,28.8,13.2,21.129168,42266.785,0.0,10.829958,24.48,0.0,0.0,6.4,19.497385,1013.4375,964.19073,24140.0,Jaipur
2022-03-06,29.8,16.5,22.6875,42361.395,0.0,14.707222,31.319998,0.0,0.0,6.6,21.030659,1014.04584,965.0257,24140.0,Jaipur
2022-03-07,29.8,16.0,22.764582,42456.54,0.0,13.698934,28.8,0.0,0.0,6.6,21.493437,1014.0417,965.03394,24140.0,Jaipur
2022-03-08,30.6,17.5,23.470835,42552.145,0.0,16.23596,32.039997,0.0,0.0,6.7,22.604988,1013.00836,964.16315,23318.334,Jaipur
2022-03-09,30.3,16.85,23.333334,42648.133,0.0,10.30883,20.16,0.0,0.0,6.7,22.59046,1013.17084,964.29614,23302.5,Jaipur
2022-03-10,31.55,16.85,24.127085,42744.453,0.0,16.263872,33.12,0.0,0.0,6.75,22.50569,1013.44165,964.679,24140.0,Jaipur
2022-03-11,32.55,16.85,24.33333,42841.027,0.0,12.88981,28.8,0.0,0.0,6.85,22.75313,1012.24585,963.57086,24140.0,Jaipur
2022-03-12,34.65,17.05,25.668749,42937.797,0.0,14.512064,29.88,0.0,0.0,6.9,24.17914,1011.51245,963.0813,24140.0,Jaipur
2022-03-13,36.6,18.4,27.585419,43034.695,0.0,18.374111,36.36,0.0,0.0,7.0,26.058908,1010.6667,962.5743,24140.0,Jaipur
2022-03-14,38.0,19.45,29.1625,43131.65,0.0,21.868332,42.12,0.0,0.0,7.05,26.415037,1008.36255,960.6235,24140.0,Jaipur
2022-03-15,38.45,19.85,29.064583,43228.598,0.0,21.67786,41.039997,0.0,0.0,7.1,27.24395,1006.7583,959.08057,24140.0,Jaipur
2022-03-16,39.0,22.0,30.035418,43325.48,0.0,16.575644,33.839996,0.0,0.0,7.15,28.153387,1006.5166,959.00006,24140.0,Jaipur
2022-03-17,36.4,20.6,28.695833,43422.23,0.0,12.7279215,24.84,0.0,0.0,7.15,29.359022,1007.075,959.33,24140.0,Jaipur
2022-03-18,38.05,20.95,29.404165,43518.777,0.0,16.09969,33.12,0.0,0.0,7.15,28.477419,1005.58325,958.01465,24140.0,Jaipur
2022-03-19,37.05,23.35,29.77917,43615.062,0.0,23.34455,46.44,0.0,0.0,7.15,26.131975,1004.7625,957.29614,24140.0,Jaipur
2022-03-20,37.6,21.25,30.029167,43711.01,0.0,18.532135,34.92,0.0,0.0,7.2,26.58325,1006.72504,959.20166,24140.0,Jaipur
2022-03-21,37.15,23.15,29.831247,43806.57,0.0,19.008547,37.44,0.0,0.0,7.2,27.399832,1007.90845,960.2988,24140.0,Jaipur
2022-03-22,35.85,21.05,28.581247,43901.664,0.0,15.778516,30.960001,0.0,0.0,7.25,26.65049,1007.675,959.8857,24140.0,Jaipur
2022-03-23,36.3,23.0,29.106249,43996.258,0.0,17.698677,36.36,0.0,0.0,7.35,26.207449,1005.95,958.3233,24140.0,Jaipur
2022-03-24,36.45,20.8,28.779167,44090.984,0.0,21.605999,42.12,0.0,0.0,7.4,25.674767,1007.1374,959.40216,24140.0,Jaipur
2022-03-25,37.2,20.25,28.910418,44186.03,0.0,23.0653,45.0,0.0,0.0,7.4,25.311747,1009.7334,961.895,24140.0,Jaipur
2022-03-26,38.35,20.2,29.577087,44281.344,0.0,17.208603,36.0,0.0,0.0,7.45,25.954498,1009.2082,961.49243,24140.0,Jaipur
2022-03-27,38.75,21.4,30.224998,44376.855,0.0,13.708391,31.68,0.0,0.0,7.45,26.896828,1008.0,960.44196,24140.0,Jaipur
2022-03-28,39.35,21.15,30.675001,44472.51,0.0,12.964998,27.359999,0.0,0.0,7.45,27.372347,1006.24164,958.8335,24140.0,Jaipur
2022-03-29,39.1,23.9,31.275002,44568.25,0.0,13.608762,31.319998,0.0,0.0,7.5,28.128403,1005.91656,958.6189,24140.0,Jaipur
2022-03-30,39.6,23.2,31.345835,44664.008,0.0,20.240196,39.6,0.0,0.0,7.5,27.641943,1006.64594,959.3234,24140.0,Jaipur
2022-03-31,37.55,24.3,30.5875,44759.723,0.0,15.072783,27.359999,0.0,0.0,7.5,27.424776,1007.6834,960.2021,24140.0,Jaipur
2022-04-01,37.95,20.85,29.687498,44855.332,0.0,13.1041975,30.599998,0.0,0.0,7.55,26.34574,1008.5793,960.9129,24140.0,Jaipur
2022-04-02,39.75,22.6,31.26042,44950.77,0.0,19.839235,40.32,0.0,0.0,7.6,26.837326,1008.03754,960.63214,24140.0,Jaipur
2022-04-03,39.35,22.6,30.729166,45045.98,0.0,21.829777,42.48,0.0,0.0,7.65,26.369299,1008.22504,960.7331,24140.0,Jaipur
2022-04-04,39.35,22.55,31.227081,45140.895,0.0,17.786331,34.2,0.0,0.0,7.65,27.689775,1010.5041,962.9824,24140.0,Jaipur
2022-04-05,39.6,22.0,31.15,45235.45,0.0,18.057508,37.8,0.0,0.0,7.2,27.356422,1010.2791,962.75287,24140.0,Jaipur
2022-04-06,40.7,22.8,32.00625,45329.58,0.0,17.238699,35.64,0.0,0.0,7.65,28.583105,1009.4624,962.10284,24140.0,Jaipur
2022-04-07,41.65,23.85,32.922916,45423.21,0.0,20.523157,38.519997,0.0,0.0,7.75,28.828424,1006.93756,959.8333,24140.0,Jaipur
2022-04-08,42.05,24.95,33.797916,45516.29,0.0,21.09305,41.399998,0.0,0.0,7.8,29.728172,1005.5251,958.62103,24140.0,Jaipur
2022-04-09,41.85,27.0,33.564583,45608.734,0.0,16.516901,34.56,0.0,0.0,7.75,29.867285,1005.14575,958.22675,24140.0,Jaipur
2022-04-10,41.5,26.5,33.647915,45700.49,0.0,18.1041,30.960001,0.0,0.0,7.65,30.593485,1004.3376,957.46954,24140.0,Jaipur
2022-04-11,39.7,27.55,32.48125,45791.47,0.0,18.25026,36.36,0.0,0.0,7.3,29.124115,1004.18335,957.1525,24140.0,Jaipur
2022-04-12,38.8,23.55,31.470839,45881.64,0.0,19.134262,37.44,0.0,0.0,7.85,28.12382,1003.78326,956.6164,24140.0,Jaipur
2022-04-13,39.2,25.1,32.458332,45971.605,0.0,18.64369,37.44,0.0,0.0,7.8,29.517393,1003.61664,956.6074,24140.0,Jaipur
2022-04-14,39.8,24.95,32.43333,46061.54,0.0,19.586119,39.6,0.0,0.0,7.8,29.368296,1002.87494,955.89624,24140.0,Jaipur
2022-04-15,40.15,25.35,32.639587,46151.387,0.0,15.815435,34.56,0.0,0.0,7.9,28.725525,1002.2917,955.3703,24140.0,Jaipur
2022-04-16,40.5,23.75,32.5875,46241.086,0.0,22.380884,37.44,0.0,0.0,7.9,29.704226,1003.5125,956.5263,24140.0,Jaipur
2022-04-17,41.55,26.55,33.460415,46330.566,0.0,18.193361,36.0,0.0,0.0,7.95,30.542097,1005.5625,958.60895,24140.0,Jaipur
2022-04-18,40.6,27.85,34.03125,46419.77,0.0,20.94507,40.32,0.0,0.0,7.95,30.715544,1008.0667,961.0857,24140.0,Jaipur
2022-04-19,40.4,27.15,33.925003,46508.63,0.0,15.778516,31.319998,0.0,0.0,7.95,30.84182,1006.44165,959.51996,24140.0,Jaipur
2022-04-20,36.3,25.95,31.422915,46597.074,0.1,21.413193,39.96,1.0,0.0,6.85,28.699593,1007.14996,959.8269,23989.166,Jaipur
2022-04-21,38.4,23.7,31.00625,46685.047,0.0,14.81259,33.12,0.0,0.0,7.9,29.06526,1007.63336,960.215,24140.0,Jaipur
2022-04-22,39.2,23.95,31.879168,46772.46,0.0,13.75558,30.239998,0.0,0.0,8.0,29.406466,1007.52496,960.2441,24140.0,Jaipur
2022-04-23,39.95,25.6,32.78542,46859.26,0.0,14.904173,32.760002,0.0,0.0,7.8,29.784582,1006.3918,959.29913,24140.0,Jaipur
2022-04-24,40.35,23.95,32.814583,46945.37,0.0,21.67487,36.719997,0.0,0.0,8.05,30.37387,1005.04584,958.02045,24131.666,Jaipur
2022-04-25,40.7,26.05,33.29792,47030.715,0.0,17.106628,33.48,0.0,0.0,8.05,30.915083,1005.38745,958.41986,24140.0,Jaipur
2022-04-26,41.9,27.25,34.447914,47115.227,0.0,21.566975,42.48,0.0,0.0,8.1,31.207716,1004.71246,957.947,24140.0,Jaipur
2022-04-27,42.5,26.15,34.524998,47198.824,0.0,20.150354,39.239998,0.0,0.0,8.1,31.534441,1005.075,958.3006,24140.0,Jaipur
2022-04-28,42.0,27.75,34.55,47281.43,0.0,17.595861,36.36,0.0,0.0,8.15,31.45343,1005.08746,958.3186,24140.0,Jaipur
2022-04-29,41.65,27.6,34.55417,47362.973,0.0,13.708391,28.8,0.0,0.0,8.15,32.00617,1001.9375,955.3173,24140.0,Jaipur
2022-04-30,42.75,28.0,34.979168,47443.375,0.0,22.565422,38.16,0.0,0.0,8.15,32.871418,999.96246,953.49554,24125.0,Jaipur
2022-05-01,42.35,27.6,35.045834,47522.543,0.0,23.828083,48.239998,0.0,0.0,8.15,32.380344,1000.4919,954.01196,24140.0,Jaipur
2022-05-02,40.0,27.7,33.750004,47600.44,0.0,21.077686,43.199997,0.0,0.0,8.15,30.898054,1003.37085,956.56964,24140.0,Jaipur
2022-05-03,39.45,26.0,32.979168,47677.61,0.0,20.268991,35.64,0.0,0.0,8.15,30.742407,1005.28754,958.2796,24140.0,Jaipur
2022-05-04,39.55,23.6,32.045834,47754.22,0.0,11.753877,28.08,0.0,0.0,8.15,31.811895,1005.8001,958.62445,24140.0,Jaipur
2022-05-05,39.7,25.8,32.804165,47830.207,0.0,10.829959,22.319998,0.0,0.0,8.15,32.11527,1005.5332,958.4873,24140.0,Jaipur
2022-05-06,41.05,26.5,33.645832,47905.516,0.0,23.333443,40.68,0.0,0.0,8.2,31.738302,1005.04987,958.1497,24140.0,Jaipur
2022-05-07,42.45,26.45,34.795834,47980.066,0.0,25.809765,45.719997,0.0,0.0,8.2,31.996614,1002.64154,956.0219,24140.0,Jaipur
2022-05-08,43.25,26.3,34.90208,48053.79,0.0,21.273533,41.760002,0.0,0.0,8.25,33.108887,1002.0083,955.43146,24140.0,Jaipur
2022-05-09,43.95,27.15,34.76875,48126.625,0.0,22.553936,45.0,0.0,0.0,8.25,34.119865,1002.1374,955.5379,24140.0,Jaipur
2022-05-10,43.85,27.2,35.329163,48198.5,0.0,25.537172,51.839996,0.0,0.0,8.25,34.26315,1000.92914,954.4661,24140.0,Jaipur
2022-05-11,44.3,28.95,36.12917,48269.34,0.0,19.61587,39.239998,0.0,0.0,8.3,34.338398,999.64996,953.3637,24140.0,Jaipur
2022-05-12,44.45,32.15,38.074997,48339.07,0.0,26.89419,51.48,0.0,0.0,8.3,33.987564,997.60834,951.7031,24140.0,Jaipur
2022-05-13,44.2,31.15,37.291668,48407.62,0.0,27.047956,51.48,0.0,0.0,8.3,33.60259,998.15424,952.1099,24140.0,Jaipur
2022-05-14,43.3,30.45,36.41875,48474.92,0.0,20.172853,39.6,0.0,0.0,8.3,34.10925,999.7917,953.5462,24140.0,Jaipur
2022-05-15,40.45,31.15,35.01875,48540.89,0.0,21.38897,40.68,0.0,0.0,8.3,31.488235,1000.4168,953.9419,24140.0,Jaipur
2022-05-16,41.45,29.0,34.77709,48605.445,0.0,24.795612,43.56,0.0,0.0,8.25,32.270462,1000.0251,953.5303,24140.0,Jaipur
2022-05-17,41.6,26.25,34.525,48668.516,0.0,17.193533,36.0,0.0,0.0,8.2,32.2279,1001.05835,954.47406,24140.0,Jaipur
2022-05-18,44.45,27.0,35.970837,48730.03,0.0,19.576189,37.44,0.0,0.0,8.25,33.552975,1001.1667,954.78424,24140.0,Jaipur
2022-05-19,43.5,30.45,36.914585,48789.895,0.0,23.73271,46.44,0.0,0.0,8.25,33.97153,999.1626,953.0173,24140.0,Jaipur
2022-05-20,39.75,30.8,34.87917,48848.035,0.3,24.023088,49.68,1.0,0.0,8.15,32.76817,997.02515,950.6884,24140.0,Jaipur
2022-05-21,40.15,28.3,34.1875,48904.37,0.0,19.164719,38.16,0.0,0.0,8.25,33.48401,995.4375,949.07074,24140.0,Jaipur
2022-05-22,35.75,24.9,30.222916,48958.844,2.0,23.762726,53.28,3.0,0.0,8.2,31.180115,996.9751,949.9512,24126.666,Jaipur
2022-05-23,37.2,22.15,28.537498,49011.87,0.1,23.269482,39.239998,1.0,0.0,8.25,30.042114,1002.65826,955.10205,23621.666,Jaipur
2022-05-24,38.45,23.9,31.133331,49063.582,0.0,21.166653,39.96,0.0,0.0,8.3,31.361717,1004.3083,957.066,24140.0,Jaipur
2022-05-25,40.0,24.55,32.383335,49113.93,0.0,18.775303,36.719997,0.0,0.0,8.3,32.409843,1002.46655,955.4975,24140.0,Jaipur
2022-05-26,39.3,27.75,33.49375,49162.863,0.0,20.674158,40.68,0.0,0.0,8.3,33.117638,1000.5293,953.8221,24140.0,Jaipur
2022-05-27,39.65,28.55,33.774998,49210.33,0.0,24.36591,45.36,0.0,0.0,8.3,34.16392,999.27094,952.6663,24140.0,Jaipur
2022-05-28,41.1,29.2,34.95625,49256.277,0.0,23.219301,45.0,0.0,0.0,8.25,34.330315,999.24176,952.8098,24140.0,Jaipur
2022-05-29,40.75,28.65,34.485416,49300.664,0.0,26.121714,47.519997,0.0,0.0,8.2,33.96541,999.8377,953.309,24140.0,Jaipur
2022-05-30,42.05,28.7,34.939583,49343.43,0.0,23.224882,44.28,0.0,0.0,8.2,33.322666,1000.23737,953.75507,24140.0,Jaipur
2022-05-31,41.2,29.05,35.154167,49384.527,0.0,16.24394,34.2,0.0,0.0,8.25,33.263966,1000.9792,954.49506,24140.0,Jaipur
2022-06-01,41.45,29.2,35.764584,49423.906,0.0,19.93048,39.6,0.0,0.0,8.25,33.43513,1000.50415,954.13116,24140.0,Jaipur
2022-06-02,42.15,29.75,36.08958,49461.51,0.0,19.694992,37.8,0.0,0.0,8.25,33.83615,999.53326,953.25323,24140.0,Jaipur
2022-06-03,43.0,30.4,36.516663,49497.297,0.0,23.4,45.0,0.0,0.0,8.25,33.516743,1000.09595,953.85114,24140.0,Jaipur
2022-06-04,41.8,29.25,35.43125,49531.207,0.0,24.651457,47.519997,0.0,0.0,8.25,31.816534,1000.825,954.389,24140.0,Jaipur
2022-06-05,40.45,29.2,34.920837,49563.19,0.0,22.346113,43.56,0.0,0.0,8.25,32.755764,1000.2251,953.7429,24140.0,Jaipur
2022-06-06,42.2,32.2,36.389584,49593.203,0.0,27.553526,51.48,0.0,0.0,7.25,33.389194,999.8667,953.61664,24140.0,Jaipur
2022-06-07,40.95,30.7,35.614582,49621.19,0.0,25.683926,49.68,0.0,0.0,8.3,32.313812,999.9666,953.59937,24140.0,Jaipur
2022-06-08,40.9,31.2,35.137497,49647.1,0.0,20.211363,39.6,0.0,0.0,8.25,33.975464,998.61664,952.2425,24140.0,Jaipur
2022-06-09,41.8,30.4,35.79166,49670.883,0.0,23.893261,46.44,0.0,0.0,8.25,34.206974,999.25836,952.94824,24140.0,Jaipur
2022-06-10,41.45,30.25,35.66042,49692.492,0.0,26.019806,48.6,0.0,0.0,8.25,34.119724,999.8875,953.5301,24140.0,Jaipur
2022-06-11,40.95,29.4,35.29375,49711.883,0.0,23.110205,43.56,0.0,0.0,8.25,35.460667,1000.8333,954.3786,24140.0,Jaipur
2022-06-12,39.8,31.05,34.83958,49729.2,0.0,22.461807,38.88,0.0,0.0,8.15,35.776047,1002.86664,956.25336,23947.5,Jaipur
2022-06-13,35.25,27.9,30.92708,49744.496,0.0,18.014393,33.48,0.0,0.0,2.45,33.009834,1002.9958,955.7956,24140.0,Jaipur
2022-06-14,39.05,28.45,33.087498,49757.77,0.6,22.691425,43.92,1.0,0.0,7.45,35.15713,1001.15405,954.35956,24140.0,Jaipur
2022-06-15,38.25,29.0,32.610413,49769.023,0.0,18.486622,36.36,0.0,0.0,7.7,34.929813,1000.93756,954.08295,24140.0,Jaipur
2022-06-16,36.9,27.0,31.699999,49778.258,0.8,18.751125,36.36,3.0,0.0,8.25,33.972393,1001.17084,954.16864,24135.834,Jaipur
2022-06-17,37.65,25.7,29.874998,49785.465,1.4000001,23.241617,46.079998,4.0,0.0,7.4,32.658806,1001.8042,954.4953,21582.5,Jaipur
2022-06-18,32.65,22.9,26.920832,49790.652,13.5,24.144165,54.0,11.0,0.0,7.45,30.445717,1001.9167,954.1541,21530.834,Jaipur
2022-06-19,32.0,23.9,26.862501,49793.824,4.7999997,13.324863,41.760002,4.0,0.0,8.1,30.825691,1000.1292,952.4426,23933.334,Jaipur
2022-06-20,32.85,22.85,27.535418,49794.977,2.8,17.388409,36.36,3.0,0.0,8.2,31.108963,998.86237,951.3383,23650.834,Jaipur
2022-06-21,34.0,25.5,29.28125,49794.113,1.1,13.479583,34.2,2.0,0.0,8.15,32.844906,1002.80835,955.3659,23310.0,Jaipur
2022-06-22,36.15,26.2,30.831247,49791.242,0.0,13.450708,26.28,0.0,0.0,8.2,32.541916,1004.54584,957.25397,24140.0,Jaipur
2022-06-23,37.25,25.3,31.135416,49786.37,0.0,11.841756,22.319998,0.0,0.0,8.15,32.20673,1002.075,954.9424,24140.0,Jaipur
2022-06-24,38.15,25.35,32.12083,49779.5,0.0,11.681987,20.880001,0.0,0.0,8.2,32.841705,998.72925,951.9002,24140.0,Jaipur
2022-06-25,39.1,26.2,33.21459,49770.633,0.0,16.62249,32.760002,0.0,0.0,8.25,34.020683,998.90424,952.2307,24140.0,Jaipur
2022-06-26,38.35,29.05,33.833332,49759.78,0.1,15.273505,28.8,1.0,0.0,8.2,37.259594,1000.20825,953.5694,24140.0,Jaipur
2022-06-27,41.5,29.85,34.979168,49746.957,0.0,21.67487,41.399998,0.0,0.0,8.25,37.616535,998.4209,952.0308,24126.666,Jaipur
2022-06-28,39.9,29.55,34.58125,49732.16,0.7,24.122683,45.0,3.0,0.0,8.2,36.850384,996.6541,950.28986,23038.334,Jaipur
2022-06-29,32.9,25.25,28.114584,49715.402,14.200002,17.873556,34.2,15.0,0.0,7.4,32.876644,998.8418,951.4099,18195.0,Jaipur
2022-06-30,31.25,24.1,26.262503,49696.69,27.900002,11.525623,23.039999,19.0,0.0,6.4,31.635368,999.85834,952.0937,18787.5,Jaipur
2022-07-01,32.7,24.55,27.802084,49676.03,11.9,11.298495,24.48,11.0,0.0,7.8,32.88097,998.2417,950.78906,24140.0,Jaipur
2022-07-02,32.35,24.35,27.629168,49653.215,6.399999,9.449572,22.68,10.0,0.0,7.55,33.180416,999.07074,951.55316,20556.666,Jaipur
2022-07-03,33.55,25.2,29.391668,49628.21,0.1,8.913181,17.64,1.0,0.0,8.0,35.292706,998.5916,951.3641,20232.5,Jaipur
2022-07-04,34.75,24.75,30.512497,49601.07,1.5000001,16.595179,32.760002,6.0,0.0,8.05,35.704666,997.80426,950.78314,23610.0,Jaipur
2022-07-05,34.1,28.15,30.627085,49571.85,0.2,21.67487,41.399998,2.0,0.0,6.05,35.199284,1000.3835,953.2612,24140.0,Jaipur
2022-07-06,34.05,26.4,29.616667,49540.61,4.5,19.493261,37.079998,5.0,0.0,8.2,34.57832,1002.4124,955.0393,24140.0,Jaipur
2022-07-07,34.8,25.0,30.106247,49507.395,1.6999999,15.137133,33.48,3.0,0.0,7.4,35.28767,1000.1458,952.95197,24140.0,Jaipur
2022-07-08,33.45,25.05,29.185415,49472.27,8.1,16.862455,39.239998,7.0,0.0,7.05,34.758465,998.5334,951.2779,24140.0,Jaipur
2022-07-09,32.2,24.7,27.84375,49435.29,9.099999,9.793059,23.4,10.0,0.0,6.0,33.04722,1000.21674,952.67773,22373.334,Jaipur
2022-07-10,33.6,25.55,29.514585,49396.508,0.0,9.826088,23.039999,0.0,0.0,7.7,35.11494,1000.82495,953.5117,23940.0,Jaipur
2022-07-11,34.65,26.15,30.291664,49355.984,0.1,10.703569,21.96,1.0,0.0,7.45,35.600056,999.93353,952.7798,24110.0,Jaipur
2022-07-12,33.4,25.85,29.808329,49313.77,4.5999994,13.32,27.0,8.0,0.0,7.7,35.085876,997.8582,950.73016,21535.0,Jaipur
2022-07-13,33.75,25.6,29.789583,49269.926,13.600001,18.391737,37.8,6.0,0.0,7.4,33.97942,997.07513,949.9812,24113.334,Jaipur
2022-07-14,33.2,26.9,29.81042,49224.5,3.8000002,21.252197,46.8,7.0,0.0,7.35,33.177273,998.3584,951.20795,24140.0,Jaipur
2022-07-15,32.05,25.2,27.079168,49177.56,15.200001,15.39184,37.8,12.0,0.0,6.55,31.302473,999.99585,952.35126,21891.666,Jaipur
2022-07-16,32.45,24.25,28.008337,49129.152,5.7999997,12.661564,23.4,10.0,0.0,8.15,33.640938,1002.0208,954.4207,21120.834,Jaipur
2022-07-17,33.75,25.35,29.016665,49079.336,4.9,13.779114,29.16,11.0,0.0,7.35,34.57342,1001.2083,953.80023,24140.0,Jaipur
2022-07-18,34.55,25.15,29.989584,49028.16,3.4999998,8.311245,19.8,8.0,0.0,6.85,36.24589,1000.04175,952.83563,23299.166,Jaipur
2022-07-19,33.45,25.45,28.24584,48975.69,9.6,20.056877,37.8,13.0,0.0,6.6,33.28114,1000.9292,953.4177,23566.666,Jaipur
